,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
31,31594659,09/22/2015 09:05:40 AM,11/27/2015 12:25:29 PM,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11429.0,223-29 113 DRIVE,113 DRIVE,223 STREET,225 STREET,,,ADDRESS,QUEENS VILLAGE,,,Closed,10/08/2015 09:14:12 AM,The condition was inspected and it was determined that no work order was necessary. The condition will not be inspected again for at least 90 days.,11/27/2015 12:25:29 PM,13 QUEENS,QUEENS,1058011.0,195320.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.702477624,-73.7339741978,"(40.702477623959254, -73.7339741977541)"
32,30896435,06/20/2015 10:51:50 PM,06/20/2015 10:51:53 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Food Stamp,NYC Street Address,,,,,,,,,,,,Closed,,"The Human Resources Administration received your request. If you are eligible for a benefit card replacement, you will receive it in 7 to 10 business days. No further updates will be available by calling 311 or on 311 Online.",,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
33,30892873,06/20/2015 10:42:51 PM,06/21/2015 06:06:29 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11217.0,,,,,BUTLER STREET,BOND STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,06/21/2015 06:42:51 AM,The Police Department responded to the complaint and took action to fix the condition.,06/21/2015 06:06:29 AM,06 BROOKLYN,BROOKLYN,987618.0,187928.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6824950742,-73.9878566581,"(40.68249507418566, -73.9878566580572)"
34,30897611,06/20/2015 07:13:54 PM,06/20/2015 10:56:31 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11231.0,24 REED STREET,REED STREET,VAN BRUNT STREET,CONOVER STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/21/2015 03:13:54 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2015 10:56:31 PM,06 BROOKLYN,BROOKLYN,979599.0,185264.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6751824163,-74.0167673666,"(40.6751824163071, -74.01676736663303)"
35,30893232,06/20/2015 01:11:49 PM,06/20/2015 01:18:11 PM,DPR,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,10301.0,,,,,,,,STATEN ISLAND,,,Closed,07/04/2015 01:11:49 PM,The injured person has been transported to a hospital.,06/20/2015 01:18:11 PM,01 STATEN ISLAND,STATEN ISLAND,,,Clove Lakes Park,STATEN ISLAND,Clove Lakes Park,R005,,,7183908027,"Slosson Avenue, Victory Boulevard, Clove Road",STATEN ISLAND,NY,10301,,,,,,,,,,,,,,,
36,30955379,06/28/2015 10:38:44 AM,06/28/2015 11:41:37 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10016.0,415 EAST 37 ST EXTENSION,EAST 37 ST EXTENSION,1 AVENUE,F D R DRIVE,,,ADDRESS,NEW YORK,,Precinct,Closed,06/28/2015 06:38:44 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/28/2015 11:41:37 AM,06 MANHATTAN,MANHATTAN,992058.0,210907.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7455641348,-73.9718215636,"(40.745564134827085, -73.97182156356341)"
37,30983979,07/01/2015 07:33:00 PM,07/02/2015 05:57:06 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11432.0,80-23 164 PLACE,164 PLACE,UNION TURNPIKE,81 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,07/02/2015 03:33:00 AM,The Police Department responded to the complaint and determined that police action was not necessary.,07/02/2015 05:57:07 AM,08 QUEENS,QUEENS,1038791.0,201969.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7208668389,-73.8032387495,"(40.720866838932494, -73.80323874954608)"
38,30898593,06/20/2015 11:00:04 PM,06/21/2015 08:27:58 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11377.0,48-33 60 STREET,60 STREET,LAUREL HILL BOULEVARD,50 AVENUE,,,ADDRESS,WOODSIDE,,Precinct,Closed,06/21/2015 07:00:04 AM,The Police Department issued a summons in response to the complaint.,06/21/2015 08:27:58 AM,02 QUEENS,QUEENS,1010679.0,207994.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7375326339,-73.9046313701,"(40.73753263387583, -73.90463137013603)"
39,30113963,03/06/2015 06:54:47 PM,03/16/2015 10:31:49 AM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11223.0,2085 WEST 7 STREET,WEST 7 STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,,Closed,03/16/2015 06:54:47 PM,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,03/16/2015 10:31:49 AM,11 BROOKLYN,BROOKLYN,990194.0,156762.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.5969497279,-73.9785963331,"(40.5969497279145, -73.97859633311315)"
40,30957332,06/28/2015 11:08:47 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10468.0,2486 DAVIDSON AVENUE,DAVIDSON AVENUE,,,,,LATLONG,BRONX,,,Pending,07/28/2015 11:08:47 PM,For updated status of your complaint go online at nyc.gov/311 and use the Check Status field or call 311.,07/20/2015 04:20:47 AM,07 BRONX,BRONX,1011540.0,253909.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8635540408,-73.9013378559,"(40.86355404079828, -73.90133785586534)"
41,30985115,07/01/2015 11:56:46 AM,08/03/2015 04:41:59 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Street,11213.0,1281 STERLING PLACE,STERLING PLACE,TROY AVENUE,SCHENECTADY AVENUE,,,ADDRESS,BROOKLYN,,,Closed,07/10/2015 10:53:36 AM,The Department of Parks and Recreation has corrected the condition.,08/03/2015 04:41:59 PM,08 BROOKLYN,BROOKLYN,1002046.0,184020.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6717512509,-73.9358467575,"(40.67175125094355, -73.93584675752263)"
42,30978823,07/01/2015 10:02:28 PM,07/01/2015 10:11:47 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11358.0,42 AVENUE,42 AVENUE,195 STREET,196 STREET,,,BLOCKFACE,FLUSHING,,Precinct,Closed,07/02/2015 06:02:28 AM,This complaint does not fall under the Police Department's jurisdiction.,07/01/2015 10:11:47 PM,11 QUEENS,QUEENS,1043417.0,216130.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7597054182,-73.7864255714,"(40.75970541821238, -73.78642557142065)"
43,30983432,07/01/2015 07:15:45 PM,07/07/2015 09:59:07 AM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11209.0,,,,,RIDGE BOULEVARD,SHORE ROAD,INTERSECTION,BROOKLYN,,,Closed,07/10/2015 08:24:24 AM,The condition was inspected and it was determined that no work order was necessary. The condition will not be inspected again for at least 90 days.,07/07/2015 09:59:07 AM,10 BROOKLYN,BROOKLYN,973487.0,164134.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6171798159,-74.0387680836,"(40.61717981585385, -74.03876808356814)"
44,31481625,09/07/2015 08:47:16 PM,09/07/2015 10:07:58 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11215.0,,,,,1 STREET,6 AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,09/08/2015 04:47:16 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/07/2015 10:07:58 PM,06 BROOKLYN,BROOKLYN,989821.0,184417.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6728570606,-73.9799166323,"(40.672857060613644, -73.97991663234971)"
45,30987313,07/01/2015 11:19:30 AM,07/01/2015 01:54:19 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11373.0,40-53 ITHACA STREET,ITHACA STREET,PETTIT AVENUE,BRITTON AVENUE,,,ADDRESS,ELMHURST,,Precinct,Closed,07/01/2015 07:19:30 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,07/01/2015 01:54:19 PM,04 QUEENS,QUEENS,1017031.0,210965.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7456660191,-73.8816958245,"(40.745666019106956, -73.88169582449507)"
46,30956584,06/29/2015 12:26:39 AM,06/29/2015 04:27:24 AM,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,11377.0,,,,,61 STREET,QUEENS BOULEVARD,INTERSECTION,WOODSIDE,,Precinct,Closed,06/29/2015 08:26:39 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/29/2015 04:27:24 AM,02 QUEENS,QUEENS,1011250.0,209360.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7412802378,-73.9025654446,"(40.741280237793646, -73.90256544457489)"
47,31499927,09/09/2015 11:53:47 AM,09/16/2015 10:01:56 AM,DOT,Department of Transportation,Sidewalk Condition,Metal Protruding - Sign Stump,Sidewalk,10016.0,270 MADISON AVENUE,MADISON AVENUE,EAST 39 STREET,EAST 40 STREET,,,ADDRESS,NEW YORK,,,Closed,09/23/2015 11:53:47 AM,The Department of Transportation has determined that this issue is not within its jurisdiction.,09/16/2015 10:01:56 AM,05 MANHATTAN,MANHATTAN,989646.0,212932.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7511240508,-73.9805246501,"(40.75112405076029, -73.98052465008895)"
48,31481532,09/07/2015 09:26:22 PM,09/07/2015 11:33:45 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10458.0,213 EAST 203 STREET,EAST 203 STREET,GRAND CONCOURSE,VALENTINE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/08/2015 05:26:22 AM,The Police Department responded to the complaint and took action to fix the condition.,09/07/2015 11:33:45 PM,07 BRONX,BRONX,1015770.0,257660.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8738352932,-73.8860274146,"(40.87383529319067, -73.88602741458016)"
49,30958252,06/28/2015 01:33:13 PM,06/28/2015 01:57:25 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10025.0,,,,,WEST  101 STREET,MANHATTAN AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,06/28/2015 09:33:13 PM,The Police Department responded to the complaint and determined that police action was not necessary.,06/28/2015 01:57:25 PM,07 MANHATTAN,MANHATTAN,994272.0,229088.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7954640045,-73.9638043066,"(40.79546400452747, -73.96380430660172)"
50,31496933,09/09/2015 12:40:41 PM,09/09/2015 02:55:34 PM,NYPD,New York City Police Department,Homeless Encampment,,Street/Sidewalk,10016.0,,,,,LEXINGTON AVENUE,EAST   28 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,09/09/2015 08:40:41 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/09/2015 02:55:34 PM,05 MANHATTAN,MANHATTAN,989112.0,209843.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7426458313,-73.9824542065,"(40.74264583131978, -73.98245420652424)"
51,31480084,09/07/2015 03:55:33 PM,09/08/2015 02:16:44 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466.0,3932 BAYCHESTER AVENUE,BAYCHESTER AVENUE,EAST 233 STREET,STRANG AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/07/2015 11:55:33 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/08/2015 02:16:44 PM,12 BRONX,BRONX,1027882.0,263242.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.889104557,-73.8421955785,"(40.88910455698923, -73.84219557851871)"
52,31796541,10/19/2015 01:32:45 PM,11/04/2015 01:07:14 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Overcharge,,11361.0,205-11 NORTHERN BOULEVARD,NORTHERN BOULEVARD,205 STREET,CLEARVIEW EXPRESSWAY,,,ADDRESS,BAYSIDE,,,Closed,11/04/2015 04:33:33 PM,"The Department of Consumer Affairs mailed you a complaint form. If you received the form and have not yet completed it, please do so. Be sure to follow the instructions on the form and return it to DCA with all required documentation.     311 can assist those who have not received the complaint form by creating a new Service Request. Additionally, 311 can assist those who returned the form but want to inquire about the status of the filed complaint.",11/04/2015 01:07:14 AM,11 QUEENS,QUEENS,1045767.0,215544.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7580809646,-73.7779482016,"(40.75808096464438, -73.77794820156763)"
53,31039808,07/09/2015 07:17:06 PM,07/31/2015 09:56:14 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10037.0,,,,,EAST  139 STREET,5 AVENUE,INTERSECTION,NEW YORK,,,Closed,07/23/2015 07:17:06 PM,The Department of Parks and Recreation has completed the requested work order and corrected the problem.,07/31/2015 09:56:14 AM,11 MANHATTAN,MANHATTAN,1002033.0,236329.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8153263396,-73.9357553224,"(40.81532633963432, -73.93575532243506)"
54,31560907,09/18/2015 09:00:53 AM,09/18/2015 04:26:07 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10027.0,20 WEST 123 STREET,WEST 123 STREET,MT MORRIS PARK WEST,LENOX AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/18/2015 05:00:53 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/18/2015 04:26:07 PM,10 MANHATTAN,MANHATTAN,999413.0,232908.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8059415322,-73.9452283264,"(40.80594153216204, -73.94522832639433)"
55,31795240,10/19/2015 07:51:41 AM,10/27/2015 01:12:23 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10456.0,1229 CLAY AVENUE,CLAY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",10/27/2015 01:12:23 AM,04 BRONX,BRONX,1009029.0,242662.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8326917653,-73.9104574879,"(40.832691765345125, -73.9104574878717)"
56,31040868,07/09/2015 08:24:52 AM,07/09/2015 09:41:20 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230.0,928 EAST 18 STREET,EAST 18 STREET,DEAD END,AVENUE I,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/09/2015 04:24:52 PM,The Police Department responded to the complaint and determined that police action was not necessary.,07/09/2015 09:41:20 AM,14 BROOKLYN,BROOKLYN,995616.0,168127.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6281390124,-73.9590532012,"(40.628139012360336, -73.9590532012178)"
57,31039067,07/09/2015 01:09:57 PM,07/22/2015 10:46:27 AM,DOF,Senior Citizen Rent Increase Exemption Unit,SCRIE,Copy of Approval Order,Senior Address,10030.0,,,,,,,ADDRESS,NEW YORK,,,Closed,07/23/2015 01:09:57 PM,We have mailed the requested document(s).,07/22/2015 10:46:27 AM,10 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
58,31134469,07/21/2015 06:31:38 AM,07/21/2015 07:33:37 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11372.0,33-46 89 STREET,89 STREET,NORTHERN BOULEVARD,34 AVENUE,,,ADDRESS,JACKSON HEIGHTS,,Precinct,Closed,07/21/2015 02:31:38 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/21/2015 07:33:37 AM,03 QUEENS,QUEENS,1017852.0,214506.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7553820791,-73.8787152069,"(40.755382079100556, -73.8787152069484)"
59,31614481,09/25/2015 02:57:01 AM,09/25/2015 08:45:51 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10451.0,GRAND CONCOURSE,GRAND CONCOURSE,,,,,LATLONG,BRONX,,Precinct,Closed,09/25/2015 10:57:01 AM,The Police Department responded to the complaint and took action to fix the condition.,09/25/2015 08:45:51 AM,04 BRONX,BRONX,1005862.0,241034.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8282316916,-73.9219071401,"(40.82823169159564, -73.9219071401209)"
60,31617108,09/25/2015 09:12:02 AM,09/25/2015 12:41:24 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11420.0,127-01 109 AVENUE,109 AVENUE,127 STREET,127 STREET,,,ADDRESS,SOUTH OZONE PARK,,Precinct,Closed,09/25/2015 05:12:02 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/25/2015 12:41:24 PM,10 QUEENS,QUEENS,1035406.0,188584.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6841484575,-73.8155520606,"(40.6841484575152, -73.81555206060125)"
61,31912406,11/04/2015 11:04:54 AM,11/04/2015 02:15:15 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,2386 ADAM CLAYTON POWELL JUNIOR BOULEVARD,ADAM CLAYTON POWELL JUNIOR BOULEVARD,,,,,,,,Precinct,Closed,11/04/2015 07:04:54 PM,The Police Department responded to the complaint and took action to fix the condition.,11/04/2015 02:15:15 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
62,31613412,09/25/2015 10:33:49 PM,09/26/2015 12:35:28 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11106.0,34-02 BROADWAY,BROADWAY,34 STREET,35 STREET,,,ADDRESS,Astoria,,Precinct,Closed,09/26/2015 06:33:49 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/26/2015 12:35:29 AM,01 QUEENS,QUEENS,1005617.0,216459.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7607805946,-73.9228706112,"(40.76078059456811, -73.92287061118496)"
63,31615134,09/25/2015 02:25:16 AM,09/25/2015 05:23:47 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11102.0,,,,,ASTORIA BOULEVARD,22 STREET,INTERSECTION,ASTORIA,,Precinct,Closed,09/25/2015 10:25:16 AM,The Police Department responded to the complaint and took action to fix the condition.,09/25/2015 05:23:47 AM,01 QUEENS,QUEENS,1004989.0,220531.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7719586717,-73.9251249649,"(40.771958671726516, -73.92512496488682)"
64,31614667,09/25/2015 01:59:50 PM,09/26/2015 01:16:38 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11102.0,29-21 NEWTOWN AVENUE,NEWTOWN AVENUE,29 STREET,30 STREET,,,ADDRESS,ASTORIA,,Precinct,Closed,09/25/2015 09:59:50 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/26/2015 01:16:38 AM,01 QUEENS,QUEENS,1006015.0,219291.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7685527294,-73.9214247641,"(40.76855272942966, -73.92142476414165)"
65,31902597,11/03/2015 06:27:23 PM,11/04/2015 02:12:18 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11378.0,70-09 57 DRIVE,57 DRIVE,70 STREET,MAZEAU STREET,,,ADDRESS,MASPETH,,Precinct,Closed,11/04/2015 02:27:23 AM,The Police Department issued a summons in response to the complaint.,11/04/2015 02:12:18 AM,05 QUEENS,QUEENS,1014215.0,203970.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7264764763,-73.8918897029,"(40.72647647631759, -73.89188970294978)"
